	ensembl_gene_id	external_gene_name
66030	ENSG00000272031	ANKRD34A
66031	ENSG00000181798	LINC00471
66032	ENSG00000278431	
66033	ENSG00000288791	
66034	ENSG00000272634	OR51F5P
66035	ENSG00000230695	FN1-DT
66036	ENSG00000290647	
66037	ENSG00000121851	POLR3GL
66038	ENSG00000197984	OR51A8P
66039	ENSG00000289077	
66040	ENSG00000290648	
66041	ENSG00000286081	
66042	ENSG00000176904	OR51H1
66043	ENSG00000289026	
66044	ENSG00000290649	OR51H1
66045	ENSG00000198217	OR51H2P
66046	ENSG00000259439	LINC01833
66047	ENSG00000290650	
66048	ENSG00000205494	OR52A4P
66049	ENSG00000290651	
66050	ENSG00000229988	HBBP1
66051	ENSG00000290652	
66052	ENSG00000231049	OR52B5P
66053	ENSG00000290653	
66054	ENSG00000233611	GBX2-AS1
66055	ENSG00000213181	OR10N1P
66056	ENSG00000265972	TXNIP
66057	ENSG00000290668	
66058	ENSG00000227737	OR8B1P
66059	ENSG00000228857	ACTR3-AS1
66060	ENSG00000290694	
66061	ENSG00000229386	OR8B9P
66062	ENSG00000290695	
66063	ENSG00000255157	DEFB130C
66064	ENSG00000289533	
66065	ENSG00000166787	SAA3P
66066	ENSG00000223734	LAPTM4A-DT
66067	ENSG00000231908	IDH1-AS1
66068	ENSG00000290741	SAA3P
66069	ENSG00000225439	BOLA3-DT
66070	ENSG00000189332	SLC25A51P4
66071	ENSG00000290742	SLC25A51P4
66072	ENSG00000231689	LINC01090
66073	ENSG00000184741	OR5AQ1P
66074	ENSG00000290744	
66075	ENSG00000168509	HJV
66076	ENSG00000238217	LINC01877
66077	ENSG00000225538	OR5BE1P
66078	ENSG00000290745	
66079	ENSG00000205025	OR5G5P
66080	ENSG00000290749	
66081	ENSG00000232511	OR2AH1P
66082	ENSG00000290752	
66083	ENSG00000254752	OR5M2P
66084	ENSG00000290753	
66085	ENSG00000225678	
66086	ENSG00000233766	CAVIN2-AS1
66087	ENSG00000287190	
66088	ENSG00000201558	RNVU1-6
66089	ENSG00000290773	
66090	ENSG00000271425	NBPF10
66091	ENSG00000255127	EEF1A1P49
66092	ENSG00000290774	
66093	ENSG00000255319	ENPP7P8
66094	ENSG00000254613	OR6M2P
66095	ENSG00000169760	NLGN1
66096	ENSG00000290781	
66097	ENSG00000204529	GUCY2EP
66098	ENSG00000228496	
66099	ENSG00000289555	
66100	ENSG00000289261	
66101	ENSG00000255221	CARD17
66102	ENSG00000235997	LINC01936
66103	ENSG00000290797	
66104	ENSG00000176716	OR10AB1P
66105	ENSG00000289463	
66106	ENSG00000290809	
66107	ENSG00000289003	
66108	ENSG00000289498	
66109	ENSG00000255303	OR5BA1P
66110	ENSG00000288994	
66111	ENSG00000289534	
66112	ENSG00000290827	
66113	ENSG00000289272	
66114	ENSG00000254717	GLYATL1P2
66115	ENSG00000285373	LINC02478
66116	ENSG00000290884	
66117	ENSG00000184669	OR7E14P
66118	ENSG00000290957	
66119	ENSG00000289488	
66120	ENSG00000229941	PDE11A-AS1
66121	ENSG00000114115	RBP1
66122	ENSG00000236664	
66123	ENSG00000223756	TSSC2
66124	ENSG00000213962	API5P2
66125	ENSG00000229744	SDHDP5
66126	ENSG00000206788	RNU6-629P
66127	ENSG00000249909	CYCTP
66128	ENSG00000227241	
66129	ENSG00000290960	
66130	ENSG00000155636	RBM45
66131	ENSG00000214280	
66132	ENSG00000201600	RN7SKP124
66133	ENSG00000244692	RN7SL724P
66134	ENSG00000261763	
66135	ENSG00000250543	
66136	ENSG00000251471	
66137	ENSG00000250161	TRMT112P5
66138	ENSG00000223096	RNU5E-9P
66139	ENSG00000182048	TRPC2
66140	ENSG00000128655	PDE11A
66141	ENSG00000163864	NMNAT3
66142	ENSG00000290962	TRPC2
66143	ENSG00000205044	
66144	ENSG00000160172	FAM86C2P
66145	ENSG00000290994	FAM86C2P
66146	ENSG00000254610	
66147	ENSG00000290995	
66148	ENSG00000255042	SEPTIN7P11
66149	ENSG00000291108	SEPTIN7P11
66150	ENSG00000254838	GVINP1
66151	ENSG00000291143	
66152	ENSG00000276509	
66153	ENSG00000201789	RNU6-1071P
66154	ENSG00000289469	
66155	ENSG00000271121	NUDT4P2
66156	ENSG00000225101	OR52K3P
66157	ENSG00000227868	TEX46
66158	ENSG00000241673	RPS27P12
66159	ENSG00000291144	
66160	ENSG00000289351	
66161	ENSG00000206700	RNU6-723P
66162	ENSG00000184897	H1-10
66163	ENSG00000235105	
66164	ENSG00000223175	RNU4-61P
66165	ENSG00000232514	
66166	ENSG00000186094	AGBL4
66167	ENSG00000235505	CASP4LP
66168	ENSG00000291173	CASP4LP
66169	ENSG00000172046	USP19
66170	ENSG00000287661	
66171	ENSG00000162373	BEND5
66172	ENSG00000173727	
66173	ENSG00000291174	
66174	ENSG00000286597	
66175	ENSG00000158483	FAM86C1P
66176	ENSG00000229846	
66177	ENSG00000230114	AGBL4-AS1
66178	ENSG00000180909	OR52B1P
66179	ENSG00000255307	OR52B2
66180	ENSG00000225623	AGBL4-IT1
66181	ENSG00000175485	OR52W1
66182	ENSG00000237478	
66183	ENSG00000267940	
66184	ENSG00000215887	ZNF859P
66185	ENSG00000180878	C11orf42
66186	ENSG00000279324	
66187	ENSG00000233595	MTND2P29
66188	ENSG00000204006	C1orf185
66189	ENSG00000051009	FHIP1B
66190	ENSG00000185483	ROR1
66191	ENSG00000288948	
66192	ENSG00000289167	
66193	ENSG00000237751	LINC01143
66194	ENSG00000177452	
66195	ENSG00000228056	CFL1P3
66196	ENSG00000277764	
66197	ENSG00000233328	PFN1P1
66198	ENSG00000230364	RPL4P3
66199	ENSG00000116035	VAX2
66200	ENSG00000117533	VAMP4
66201	ENSG00000116039	ATP6V1B1
66202	ENSG00000132259	CNGA4
66203	ENSG00000110148	CCKBR
66204	ENSG00000232261	
66205	ENSG00000271459	
66206	ENSG00000236741	
66207	ENSG00000253060	
66208	ENSG00000276442	RNA5SP529
66209	ENSG00000175658	DRD5P2
66210	ENSG00000271439	
66211	ENSG00000207205	RNVU1-15
66212	ENSG00000237343	
66213	ENSG00000233586	
66214	ENSG00000227212	PFN1P6
66215	ENSG00000229002	
66216	ENSG00000275291	RNVU1-26
66217	ENSG00000278099	RNVU1-2A
66218	ENSG00000277918	RNVU1-28
66219	ENSG00000142609	CFAP74
66220	ENSG00000282556	
66221	ENSG00000258881	
66222	ENSG00000239322	ATP6V1B1-AS1
66223	ENSG00000226186	ELOCP21
66224	ENSG00000241159	RN7SL160P
66225	ENSG00000166313	APBB1
66226	ENSG00000144031	ANKRD53
66227	ENSG00000274265	
66228	ENSG00000272755	
66229	ENSG00000286219	NOTCH2NLC
66230	ENSG00000228384	
66231	ENSG00000236469	
66232	ENSG00000266417	MIR4424
66233	ENSG00000273062	RALGPS2-AS1
66234	ENSG00000234485	OR7E46P
66235	ENSG00000234896	OR7E62P
66236	ENSG00000116191	RALGPS2
66237	ENSG00000124357	NAGK
66238	ENSG00000228196	PTPN2P1
66239	ENSG00000201791	SNORA63
66240	ENSG00000116194	ANGPTL1
66241	ENSG00000144647	POMGNT2
66242	ENSG00000142621	FHAD1
66243	ENSG00000187098	MITF
66244	ENSG00000124370	MCEE
66245	ENSG00000288065	
66246	ENSG00000233870	
66247	ENSG00000136699	SMPD4
66248	ENSG00000075151	EIF4G3
66249	ENSG00000255507	UVRAG-DT
66250	ENSG00000254500	RANP3
66251	ENSG00000223202	RN7SKP297
66252	ENSG00000054938	CHRDL2
66253	ENSG00000279353	
66254	ENSG00000265902	MIR4696
66255	ENSG00000241097	RPL36AP38
66256	ENSG00000227615	
66257	ENSG00000166435	XRRA1
66258	ENSG00000014257	ACP3
66259	ENSG00000240890	
66260	ENSG00000213264	NIP7P2
66261	ENSG00000221015	RNU6ATAC29P
66262	ENSG00000285749	
66263	ENSG00000229972	IQCF3
66264	ENSG00000289250	
66265	ENSG00000200550	RNU6-137P
66266	ENSG00000162882	HAAO
66267	ENSG00000144802	NFKBIZ
66268	ENSG00000289082	
66269	ENSG00000226491	FTOP1
66270	ENSG00000232202	CHORDC1P1
66271	ENSG00000162881	OXER1
66272	ENSG00000227028	SLC8A1-AS1
66273	ENSG00000275340	FGD5P1
66274	ENSG00000290338	FGD5P1
66275	ENSG00000235653	
66276	ENSG00000272710	
66277	ENSG00000289013	
66278	ENSG00000290410	
66279	ENSG00000285898	
66280	ENSG00000250271	
66281	ENSG00000287468	
66282	ENSG00000290514	
66283	ENSG00000233128	LINC01794
66284	ENSG00000260261	
66285	ENSG00000290762	
66286	ENSG00000231331	
66287	ENSG00000232594	
66288	ENSG00000185485	SDHAP1
66289	ENSG00000233105	
66290	ENSG00000224585	
66291	ENSG00000062282	DGAT2
66292	ENSG00000233447	
66293	ENSG00000235186	
66294	ENSG00000277591	RN7SL575P
66295	ENSG00000233850	
66296	ENSG00000290763	SDHAP1
66297	ENSG00000172005	MAL
66298	ENSG00000270409	
66299	ENSG00000290787	
66300	ENSG00000251090	OR5AC4P
66301	ENSG00000290819	
66302	ENSG00000171658	NMRAL2P
66303	ENSG00000231062	
66304	ENSG00000287362	
66305	ENSG00000290862	NMRAL2P
66306	ENSG00000275111	ZNF2
66307	ENSG00000230524	COL6A4P1
66308	ENSG00000166436	TRIM66
66309	ENSG00000232783	FRG2FP
66310	ENSG00000290936	
66311	ENSG00000275768	SLC2AXP1
66312	ENSG00000236438	FAM157A
66313	ENSG00000143772	ITPKB
66314	ENSG00000155066	PROM2
66315	ENSG00000290937	
66316	ENSG00000251474	RPL32P3
66317	ENSG00000290993	
66318	ENSG00000186104	CYP2R1
66319	ENSG00000163191	S100A11
66320	ENSG00000215160	OR7E122P
66321	ENSG00000291007	
66322	ENSG00000232678	SPTLC1P4
66323	ENSG00000285818	
66324	ENSG00000242337	INHCAP
66325	ENSG00000182898	TCHHL1
66326	ENSG00000291042	
66327	ENSG00000226716	
66328	ENSG00000233792	PUDPP2
66329	ENSG00000215853	RPTN
66330	ENSG00000253179	CALCP
66331	ENSG00000171084	FAM86JP
66332	ENSG00000110680	CALCA
66333	ENSG00000236427	LINC02962
66334	ENSG00000197915	HRNR
66335	ENSG00000291071	FAM86JP
66336	ENSG00000169641	LUZP1
66337	ENSG00000266338	NBPF15
66338	ENSG00000250640	OR7E41P
66339	ENSG00000110321	EIF4G2
66340	ENSG00000240602	AADACP1
66341	ENSG00000291076	AADACP1
66342	ENSG00000271291	
66343	ENSG00000207501	RNVU1-14
66344	ENSG00000276216	
66345	ENSG00000186162	CIDECP1
66346	ENSG00000236140	
66347	ENSG00000234367	PFN1P3
66348	ENSG00000291078	
66349	ENSG00000143409	MINDY1
66350	ENSG00000235129	FABP7P2
66351	ENSG00000115042	FAHD2A
66352	ENSG00000253540	FAM86HP
66353	ENSG00000291081	
66354	ENSG00000214135	SDHAP4
66355	ENSG00000260063	
66356	ENSG00000248821	
66357	ENSG00000233275	
66358	ENSG00000227120	
66359	ENSG00000115207	GTF3C2
66360	ENSG00000060642	PIGV
66361	ENSG00000291091	SDHAP4
66362	ENSG00000241188	RN7SL165P
66363	ENSG00000287810	
66364	ENSG00000204160	ZDHHC18
66365	ENSG00000234818	
66366	ENSG00000243819	RN7SL832P
66367	ENSG00000277446	Metazoa_SRP
66368	ENSG00000175793	SFN
66369	ENSG00000236162	
66370	ENSG00000143882	ATP6V1C2
66371	ENSG00000142751	GPN2
66372	ENSG00000189366	ALG1L
66373	ENSG00000291096	
66374	ENSG00000226698	
66375	ENSG00000198746	GPATCH3
66376	ENSG00000246308	
66377	ENSG00000247271	ZBED5-AS1
66378	ENSG00000090273	NUDC
66379	ENSG00000240024	LINC00888
66380	ENSG00000291106	LINC00888
66381	ENSG00000289919	
66382	ENSG00000290775	
66383	ENSG00000291247	
66384	ENSG00000226435	ANKRD18DP
66385	ENSG00000291186	
66386	ENSG00000291192	ANKRD18DP
66387	ENSG00000239053	RNU7-138P
66388	ENSG00000272275	
66389	ENSG00000143870	PDIA6
66390	ENSG00000179799	OR7E22P
66391	ENSG00000291222	
66392	ENSG00000244026	FAM86DP
66393	ENSG00000290736	
66394	ENSG00000254925	OR4C9P
66395	ENSG00000255215	OR4R1P
66396	ENSG00000237388	OR4A47
66397	ENSG00000255113	OR4A48P
66398	ENSG00000255304	OR4A46P
66399	ENSG00000254832	OR4A40P
66400	ENSG00000291223	FAM86DP
66401	ENSG00000255534	OR4A43P
66402	ENSG00000131910	NR0B2
66403	ENSG00000213607	OR4A45P
66404	ENSG00000172746	RPL12P13
66405	ENSG00000255297	OR4A41P
66406	ENSG00000224064	RPL32P6
66407	ENSG00000254674	OR4A42P
66408	ENSG00000225294	OSTCP2
66409	ENSG00000255053	OR4A44P
66410	ENSG00000253368	TRNP1
66411	ENSG00000290992	
66412	ENSG00000291248	
66413	ENSG00000236304	
66414	ENSG00000158246	TENT5B
66415	ENSG00000291249	
66416	ENSG00000290785	
66417	ENSG00000289398	
66418	ENSG00000188782	CATSPER4
66419	ENSG00000289093	
66420	ENSG00000289936	
66421	ENSG00000134954	ETS1
66422	ENSG00000278572	
66423	ENSG00000130695	CEP85
66424	ENSG00000180385	EMC3-AS1
66425	ENSG00000291224	
66426	ENSG00000275334	MIR5787
66427	ENSG00000188338	SLC38A3
66428	ENSG00000270733	
66429	ENSG00000276176	MIR6090
66430	ENSG00000254588	ETS1-AS1
66431	ENSG00000131914	LIN28A
66432	ENSG00000254703	SENCR
66433	ENSG00000223583	
66434	ENSG00000225891	DHDDS-AS1
66435	ENSG00000198830	HMGN2
66436	ENSG00000150672	DLG2
66437	ENSG00000114391	RPL24
66438	ENSG00000238962	RNU7-176P
66439	ENSG00000271952	LINC01954
66440	ENSG00000232056	
66441	ENSG00000270488	
66442	ENSG00000115761	NOL10
66443	ENSG00000158062	UBXN11
66444	ENSG00000144815	NXPE3
66445	ENSG00000047849	MAP4
66446	ENSG00000158615	PPP1R15B
66447	ENSG00000236253	SLC25A3P1
66448	ENSG00000288527	
66449	ENSG00000143006	DMRTB1
66450	ENSG00000174332	GLIS1
66451	ENSG00000135968	GCC2
66452	ENSG00000239007	RNU7-95P
66453	ENSG00000058804	NDC1
66454	ENSG00000201003	
66455	ENSG00000229687	
66456	ENSG00000230015	
66457	ENSG00000212392	Y_RNA
66458	ENSG00000206918	RNU6-1181P
66459	ENSG00000239831	RNF7P1
66460	ENSG00000237186	
66461	ENSG00000202428	RNU6-108P
66462	ENSG00000206815	RNU6-483P
66463	ENSG00000182901	RGS7
66464	ENSG00000214184	GCC2-AS1
66465	ENSG00000287502	
66466	ENSG00000174840	PDE12
66467	ENSG00000228763	LIMS1-AS1
66468	ENSG00000233648	
66469	ENSG00000235644	RPL10P5
66470	ENSG00000163006	CCDC138
66471	ENSG00000168374	ARF4
66472	ENSG00000272146	ARF4-AS1
66473	ENSG00000210841	RNU6ATAC26P
66474	ENSG00000227470	RPL39P16
66475	ENSG00000174839	DENND6A
66476	ENSG00000169756	LIMS1
66477	ENSG00000254539	
66478	ENSG00000274019	
66479	ENSG00000188822	CNR2
66480	ENSG00000239801	DENND6A-AS1
66481	ENSG00000229106	BTBD6P1
66482	ENSG00000241933	DENND6A-DT
66483	ENSG00000232557	
66484	ENSG00000264926	MIR378F
66485	ENSG00000230228	H3P1
66486	ENSG00000189266	PNRC2
66487	ENSG00000188529	SRSF10
66488	ENSG00000163681	SLMAP
66489	ENSG00000215905	RPL36P5
66490	ENSG00000158055	GRHL3
66491	ENSG00000118260	CREB1
66492	ENSG00000010165	METTL13
66493	ENSG00000245248	USP2-AS1
66494	ENSG00000213060	
66495	ENSG00000197959	DNM3
66496	ENSG00000144401	METTL21A
66497	ENSG00000223433	RPS29P9
66498	ENSG00000224137	LINC01857
66499	ENSG00000199251	RNU6-664P
66500	ENSG00000213082	PPP1R14BP2
66501	ENSG00000200764	Y_RNA
66502	ENSG00000163249	CCNYL1
66503	ENSG00000272851	
66504	ENSG00000284079	MIR4775
66505	ENSG00000163251	FZD5
66506	ENSG00000185674	LYG2
66507	ENSG00000222418	RNA5SP113
66508	ENSG00000287536	
66509	ENSG00000242121	RN7SL267P
66510	ENSG00000252452	RNU6-107P
66511	ENSG00000196653	ZNF502
66512	ENSG00000199781	Y_RNA
66513	ENSG00000182600	SNORC
66514	ENSG00000186446	ZNF501
66515	ENSG00000289176	
66516	ENSG00000223935	LGALSL-DT
66517	ENSG00000237217	
66518	ENSG00000163807	KIAA1143
66519	ENSG00000119862	LGALSL
66520	ENSG00000224600	
66521	ENSG00000233540	DNM3-IT1
66522	ENSG00000230630	DNM3OS
66523	ENSG00000163808	KIF15
66524	ENSG00000283844	MIR214
66525	ENSG00000283152	MIR3120
66526	ENSG00000208024	MIR199A2
66527	ENSG00000287336	
66528	ENSG00000206684	RNU6-157P
66529	ENSG00000135845	PIGC
66530	ENSG00000223863	LINC01805
66531	ENSG00000283204	MIR4434
66532	ENSG00000252414	RNU6-100P
66533	ENSG00000233694	LINC02579
66534	ENSG00000179833	SERTAD2
66535	ENSG00000180999	C1orf105
66536	ENSG00000226756	
66537	ENSG00000227791	RPS10P9
66538	ENSG00000288986	
66539	ENSG00000231735	RPS2P18
66540	ENSG00000236391	
66541	ENSG00000115252	PDE1A
66542	ENSG00000201758	RN7SKP55
66543	ENSG00000252073	RNU6-947P
66544	ENSG00000272195	
66545	ENSG00000252282	RNU6-1089P
66546	ENSG00000251754	RNU6-999P
66547	ENSG00000223353	
66548	ENSG00000201170	RNU1-132P
66549	ENSG00000232192	KIF26B-AS1
66550	ENSG00000232793	DNAJC19P8
66551	ENSG00000203666	EFCAB2
66552	ENSG00000264324	
66553	ENSG00000168148	H3-4
66554	ENSG00000181201	H2BU2P
66555	ENSG00000188687	SLC4A5
66556	ENSG00000198691	ABCA4
66557	ENSG00000284498	MIR564
66558	ENSG00000169964	TMEM42
66559	ENSG00000235845	
66560	ENSG00000227123	RPL12P44
66561	ENSG00000075914	EXOSC7
66562	ENSG00000163815	CLEC3B
66563	ENSG00000198625	MDM4
66564	ENSG00000252410	RNU5B-3P
66565	ENSG00000163810	TGM4
66566	ENSG00000152133	GPATCH11
66567	ENSG00000157087	ATP2B2
66568	ENSG00000229434	
66569	ENSG00000236231	
66570	ENSG00000283203	MIR1246
66571	ENSG00000252027	RNU6ATAC14P
66572	ENSG00000207303	Y_RNA
66573	ENSG00000235042	SMARCAL1-AS1
66574	ENSG00000232485	RPL37A-DT
66575	ENSG00000241520	
66576	ENSG00000197756	RPL37A
66577	ENSG00000117713	ARID1A
66578	ENSG00000224391	LINC01280
66579	ENSG00000225794	
66580	ENSG00000235444	PSMB3P2
66581	ENSG00000115457	IGFBP2
66582	ENSG00000115461	IGFBP5
66583	ENSG00000237930	RPL31P14
66584	ENSG00000222832	RNA5SP120
66585	ENSG00000234588	FABP5P14
66586	ENSG00000231597	
66587	ENSG00000118245	TNP1
66588	ENSG00000223874	LINC01921
66589	ENSG00000237479	
66590	ENSG00000236295	
66591	ENSG00000287498	
66592	ENSG00000289265	
66593	ENSG00000279015	
66594	ENSG00000230621	
66595	ENSG00000144460	NYAP2
66596	ENSG00000119844	AFTPH
66597	ENSG00000204705	UBTFL5
66598	ENSG00000277747	
66599	ENSG00000234903	
66600	ENSG00000144010	TRIM43B
66601	ENSG00000236999	ATP2B2-IT1
66602	ENSG00000085433	WDR47
66603	ENSG00000224771	ATP2B2-IT2
66604	ENSG00000233459	
66605	ENSG00000233031	
66606	ENSG00000226567	LINC00606
66607	ENSG00000178562	CD28
66608	ENSG00000230599	
66609	ENSG00000132164	SLC6A11
66610	ENSG00000224791	KRT18P39
66611	ENSG00000213925	NPM1P33
66612	ENSG00000206970	RNU6-474P
66613	ENSG00000144048	DUSP11
66614	ENSG00000185008	ROBO2
66615	ENSG00000219481	NBPF1
66616	ENSG00000237383	CNN2P11
66617	ENSG00000227265	GXYLT1P7
66618	ENSG00000213355	CNN2P8
66619	ENSG00000234837	
66620	ENSG00000235571	SNX18P14
66621	ENSG00000143811	PYCR2
66622	ENSG00000064012	CASP8
66623	ENSG00000117090	SLAMF1
66624	ENSG00000078618	NRDC
66625	ENSG00000163812	ZDHHC3
66626	ENSG00000289698	
66627	ENSG00000222017	
66628	ENSG00000247626	MARS2
66629	ENSG00000152430	BOLL
66630	ENSG00000236380	VENTXP7
66631	ENSG00000151789	ZNF385D
66632	ENSG00000225542	ZNF385D-AS1
66633	ENSG00000223351	ZNF385D-AS2
66634	ENSG00000132967	HMGB1P5
66635	ENSG00000290932	
66636	ENSG00000291281	COL6A4P1
66637	ENSG00000286020	
66638	ENSG00000237262	
66639	ENSG00000182504	CEP97
66640	ENSG00000227347	HNRNPKP2
66641	ENSG00000185104	FAF1
66642	ENSG00000003400	CASP10
66643	ENSG00000239797	RPL21P39
66644	ENSG00000244358	
66645	ENSG00000121966	CXCR4
66646	ENSG00000240095	
66647	ENSG00000279024	
66648	ENSG00000230037	UBBP1
66649	ENSG00000152952	PLOD2
66650	ENSG00000273063	
66651	ENSG00000233426	EIF3FP3
66652	ENSG00000225226	LINC01795
66653	ENSG00000117523	PRRC2C
66654	ENSG00000226674	TEX41
66655	ENSG00000187017	ESPN
66656	ENSG00000244652	
66657	ENSG00000286854	
66658	ENSG00000291293	
66659	ENSG00000242759	LINC00882
66660	ENSG00000160767	FAM189B
66661	ENSG00000132128	LRRC41
66662	ENSG00000200610	Y_RNA
66663	ENSG00000288557	
66664	ENSG00000200361	Y_RNA
66665	ENSG00000239997	FCF1P3
66666	ENSG00000241787	MTND4P16
66667	ENSG00000239632	MTND4LP3
66668	ENSG00000242214	MTND3P6
66669	ENSG00000242836	MTCO3P35
66670	ENSG00000142973	CYP4B1
66671	ENSG00000249580	MTATP6P22
66672	ENSG00000243658	MTND5P16
66673	ENSG00000240034	MTND6P6
66674	ENSG00000250630	MTCO1P35
66675	ENSG00000239586	MTND1P16
66676	ENSG00000240796	MTND2P14
66677	ENSG00000252626	RNU6-1308P
66678	ENSG00000286956	
66679	ENSG00000239455	
66680	ENSG00000243701	DUBR
66681	ENSG00000234940	
66682	ENSG00000276706	
66683	ENSG00000235352	SGCEP1
66684	ENSG00000268580	LINC01966
66685	ENSG00000235435	
66686	ENSG00000214064	RPL6P5
66687	ENSG00000225107	
66688	ENSG00000286225	
66689	ENSG00000226218	
66690	ENSG00000234119	METAP2P1
66691	ENSG00000233842	
66692	ENSG00000279876	
66693	ENSG00000251905	RNU7-2P
66694	ENSG00000230559	RPL17P12
66695	ENSG00000239828	CCDC54-AS1
66696	ENSG00000227134	OTX2P2
66697	ENSG00000198526	PABPC1P2
66698	ENSG00000231040	LINC01911
66699	ENSG00000241218	CSP2
66700	ENSG00000272597	
66701	ENSG00000271583	
66702	ENSG00000138483	CCDC54
66703	ENSG00000287847	
66704	ENSG00000207225	RNU6-692P
66705	ENSG00000207161	Y_RNA
66706	ENSG00000273125	LINC01990
66707	ENSG00000202074	RNU6-715P
66708	ENSG00000253083	RNA5SP106
66709	ENSG00000257207	
66710	ENSG00000256671	LIMS4
66711	ENSG00000114439	BBX
66712	ENSG00000231583	
66713	ENSG00000085552	IGSF9
66714	ENSG00000183054	RGPD6
66715	ENSG00000143374	TARS2
66716	ENSG00000226847	PRPS1P1
66717	ENSG00000229641	CYP2C56P
66718	ENSG00000115290	GRB14
66719	ENSG00000115392	FANCL
66720	ENSG00000182134	TDRKH
66721	ENSG00000240423	LINC00636
66722	ENSG00000241469	LINC00635
66723	ENSG00000187048	CYP4A11
66724	ENSG00000263956	NBPF11
66725	ENSG00000142875	PRKACB
66726	ENSG00000163599	CTLA4
66727	ENSG00000252214	RNU6-542P
66728	ENSG00000115317	HTRA2
66729	ENSG00000115325	DOK1
66730	ENSG00000279277	
66731	ENSG00000134250	NOTCH2
66732	ENSG00000196776	CD47
66733	ENSG00000213486	
66734	ENSG00000227361	RPS24P7
66735	ENSG00000229831	
66736	ENSG00000170264	FAM161A
66737	ENSG00000271856	LINC01215
66738	ENSG00000230702	RPL31P30
66739	ENSG00000277498	
66740	ENSG00000115484	CCT4
66741	ENSG00000132849	PATJ
66742	ENSG00000236498	
66743	ENSG00000286360	
66744	ENSG00000278523	Y_RNA
66745	ENSG00000289247	
66746	ENSG00000136688	IL36G
66747	ENSG00000236124	HMGN2P23
66748	ENSG00000232090	POLR2DP1
66749	ENSG00000136694	IL36A
66750	ENSG00000136696	IL36B
66751	ENSG00000136697	IL1F10
66752	ENSG00000201805	RNU6-1180P
66753	ENSG00000136689	IL1RN
66754	ENSG00000144354	CDCA7
66755	ENSG00000136695	IL36RN
66756	ENSG00000175206	NPPA
66757	ENSG00000227227	
66758	ENSG00000144369	FAM171B
66759	ENSG00000170498	KISS1
66760	ENSG00000120332	TNN
66761	ENSG00000138448	ITGAV
66762	ENSG00000086015	MAST2
66763	ENSG00000162409	PRKAA2
66764	ENSG00000196189	SEMA4A
66765	ENSG00000088280	ASAP3
66766	ENSG00000221978	CCNL2
66767	ENSG00000283586	GKN3P
66768	ENSG00000285843	SCYGR9
66769	ENSG00000114993	RTKN
66770	ENSG00000175707	KDF1
66771	ENSG00000134258	VTCN1
66772	ENSG00000238259	PHF5GP
66773	ENSG00000198648	STK39
66774	ENSG00000122482	ZNF644
66775	ENSG00000115267	IFIH1
66776	ENSG00000162365	CYP4A22
66777	ENSG00000180871	CXCR2
66778	ENSG00000187961	KLHL17
66779	ENSG00000188282	RUFY4
66780	ENSG00000163462	TRIM46
66781	ENSG00000214821	HMGB1P4
66782	ENSG00000213981	
66783	ENSG00000275414	
66784	ENSG00000222033	LINC01124
66785	ENSG00000204335	SP5
66786	ENSG00000128692	EIF2S2P4
66787	ENSG00000222509	Y_RNA
66788	ENSG00000128683	GAD1
66789	ENSG00000117724	CENPF
66790	ENSG00000116604	MEF2D
66791	ENSG00000211452	DIO1
66792	ENSG00000235934	
66793	ENSG00000286611	
66794	ENSG00000286115	
66795	ENSG00000115806	GORASP2
66796	ENSG00000091106	NLRC4
66797	ENSG00000185499	MUC1
66798	ENSG00000289727	
66799	ENSG00000204334	ERICH2
66800	ENSG00000228203	GRASLND
66801	ENSG00000153201	RANBP2
66802	ENSG00000201610	RNA5SP84
66803	ENSG00000264010	MIR4429
66804	ENSG00000251718	RNU2-13P
66805	ENSG00000285626	5S_rRNA
66806	ENSG00000239899	RN7SL674P
66807	ENSG00000134318	ROCK2
66808	ENSG00000169618	PROKR1
66809	ENSG00000163219	ARHGAP25
66810	ENSG00000283994	
66811	ENSG00000231758	ARHGAP15-AS1
66812	ENSG00000257277	
66813	ENSG00000257226	
66814	ENSG00000236356	
66815	ENSG00000200287	Y_RNA
66816	ENSG00000232377	
66817	ENSG00000144524	COPS7B
66818	ENSG00000237477	
66819	ENSG00000214070	MANEALP1
66820	ENSG00000115866	DARS1
66821	ENSG00000116329	OPRD1
66822	ENSG00000235055	
66823	ENSG00000228431	ARL5AP3
66824	ENSG00000234383	CTBP2P8
66825	ENSG00000221203	MIR1262
66826	ENSG00000229133	RPS7P4
66827	ENSG00000284734	
66828	ENSG00000284637	
66829	ENSG00000237568	
66830	ENSG00000238081	
66831	ENSG00000233235	
66832	ENSG00000154451	GBP5
